stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2447,"TPSZK01","Tarnowo Pdg/Szkolna",52.4670886600,16.6629592600,C
3099,"KNDOP01","Konarzewo/Dopiewska",52.3357364414,16.7084409881,C
1624,"GLHE02","Głogowska/Hetmańska",52.3902373200,16.8933198200,A
379,"SOK01","Os. Sobieskiego Komisariat",52.4660132600,16.9110653900,A
2159,"PRPLN01","Promnice/Północna",52.5413062000,16.9655419200,C
858,"KKLUD01","Krosinko/Ludwikowska",52.2348569200,16.8175770700,C
37,"PASI41","Pasieka",52.4261525300,16.9311888200,A
776,"MARS01","Marszałkowska",52.4015220000,16.8649740000,A
1357,"CZER01","Czernichowska ",52.3464601100,16.9196288900,A
2864,"GWBOR02","Gowarzewo/Borówkowa",52.3698633400,17.1480015700,B
4184,"LUKRE03","Luboń/Kręta",52.3207751007,16.8810749646,B
956,"KOGRA02","Komorniki/Granica",52.3361604829,16.8253061326,B
150,"MILO42","Miłostowo",52.4101993000,17.0025350800,A
265,"GOPRO02","Golęczewo/Promienista",52.5372995800,16.8109521500,C
2330,"WZCME02","Wierzenica/Cmentarz",52.4663980000,17.0733950000,C
1104,"OPL03","Os. Pod Lipami",52.4309114800,16.9347196000,A
1453,"SLAS02","Śląska",52.4246233300,16.9078521100,A
1375,"PINC01","Pińczowska",52.3596976400,16.9407934400,A
36,"ZNIW71","Żniwna",52.4243429100,16.9263538700,A
53,"WINI41","Os. Winiary",52.4359270900,16.9115017500,A
455,"RUBI02","Rubież",52.4488561800,16.9476906100,A
356,"SUCH01","Sucholeska",52.4625733300,16.8685713400,A
881,"PULIB03","Puszczykowo/Libelta",52.2731169000,16.8588530600,C
2669,"PZPZI01","Pierzchno/I",52.2711896772,17.1444679560,C
1954,"SWWIA01","Swadzim/Wiadukt",52.4410449100,16.7532104500,B
460,"LUCK02","Łużycka",52.4520237492,16.9346006470,A
1133,"MAGA02","Małe Garbary",52.4104549400,16.9380900400,A
570,"PSAR02","Psarskie",52.4732148200,16.8030259500,A
101,"AREN41","Arena",52.3972781800,16.8883695100,A
2391,"SDGRU02","Swarzędz/Cieszkowskiego",52.4118990000,17.0850860000,B
2735,"RBSKO01","Robakowo/Szkolna Rondo",52.3088719400,17.0704373300,B
2163,"BOSZK02","Bolechowo-Os./Szkoła",52.5412643600,16.9746370000,C
2028,"TPKAI02","Tarnowo Pdg/Karolewo I",52.4691534857,16.6846222807,C
1632,"REMO01","Rezerwat Morasko",52.4878970700,16.8976977800,A
512,"STKA02","Strzeszyńska",52.4436909800,16.9032034800,A
1409,"OB I02","Os. Orła Białego I",52.3757688500,16.9665523300,A
77,"DRZE42","Drzewieckiego",52.3965900200,16.8668666900,A
1200,"KZOSL02","Koziegłowy/Os. Leśne",52.4533864300,16.9920604200,B
2193,"OWOGR02","Owińska/Gospodarstwo Ogrodnicze",52.5030195600,16.9760676800,C
1784,"COSZK02","Chomęcice/Szkoła",52.3336077300,16.7408126300,C
2387,"GTCME01","Gortatowo/Cmentarz",52.4206330000,17.0955250000,B
4,"MT72","Most Teatralny",52.4107374400,16.9126471700,A
1049,"KORF02","Korfantego",52.3596159100,16.8875136500,A
3540,"KBKIE02","Kobylniki/Kierska",52.4725444550,16.7520348303,B
450,"BORA02","Boranta",52.4566864500,16.9521145400,A
1567,"TARC02","Tarczowa",52.3781275800,16.8957220000,A
1203,"KAIN02","Karolin PKM",52.4393700962,16.9820019407,A
1477,"BOBR01","Bobrzańska",52.3852717900,16.9690716400,A
3821,"DEWIA01","Dębogóra/Wiązowa",52.4990156122,17.0756829531,C
2314,"SRJED01","Śródka/I",52.2983486300,17.1266879500,B
2439,"PKSTA02","Paczkowo/Ogrodowa",52.3952837500,17.1581240700,C
273,"ZOSOB01","Złotkowo/Sobocka",52.5132079000,16.8354985600,B
2599,"RBWEZ01","Robakowo/Węzeł",52.2968074200,17.0513468000,B
164,"PP72","Politechnika",52.4007011200,16.9487645300,A
663,"OWCZ02","Owcza",52.4063616300,16.8181857800,A
634,"KLRA03","Kolorowa",52.4105990000,16.8640650000,A
2745,"DHTEC02","Dachowa/Tęczowa",52.3017909213,17.0864707319,B
1792,"RSROS03","Rosnowo/",52.3249722000,16.7811346500,C
4421,"CYSZK01","Chyby/Szkolna",52.4569180000,16.7673540000,B
2195,"MWKOL02","Miękowo/Kolejowa",52.4978361500,16.9766955800,C
1830,"KZDZI02","Koziegłowy/Działki",52.4505777400,17.0051675000,B
1015,"URAD02","Uradzka",52.3554451100,16.8599709100,A
2128,"BRLAS02","Borówiec/Las",52.2927870000,17.0448840000,B
1450,"KLIN02","Klin",52.4185597700,16.9137508000,A
344,"BIAL02","Białczańska",52.4570019700,16.8793614500,A
1175,"BGPET02","Bogucin/Pętla",52.4322230000,17.0194340000,B
1559,"SZWO02","Szczepankowo",52.3647935200,17.0093752800,A
3793,"RKPKM03","Rokietnica/Węzeł Przesiadkowy",52.5113810000,16.7543890000,B
1396,"BYST01","Bystra",52.3712076400,16.9343372100,A
3349,"PLSTP03","Plewiska/Straż Pożarna",52.3655447676,16.8079955107,B
3310,"WYWIE02","Wysogotowo/Wierzbowa",52.4143400831,16.7777277482,B
2636,"ZMRYN01","Zaniemyśl/Rynek",52.1572143900,17.1596751300,D
4146,"CEELE03","Czerwonak/Elewator",52.4860068134,16.9779583683,B
839,"BKLUB02","Borkowice/Łubinowa",52.2110094940,16.7980784281,C
2218,"GWKAS01","Gowarzewo/Al. Kasztanowa",52.3576135500,17.1236874800,B
877,"PUMAJ02","Puszczykowo/3 Maja",52.2721878700,16.8686865800,C
4363,"CNPIW01","Czmoniec/Piwoniowa",52.1696426039,17.0258171464,C
184,"HEWI41","Hetmańska Wiadukt",52.3827743900,16.9292470600,A
2004,"LWSWI01","Lusowo/Świt",52.4384440000,16.6947780000,C
4116,"SKWRZ01","Skórzewo/Wrzosowa",52.3963080000,16.7857210000,B
830,"PINZ04","Piastowska",52.3726471900,16.9176872700,A
979,"LUUNI01","Luboń/Unijna",52.3520120000,16.8653470000,B
299,"SLKON01","Suchy Las/Konwaliowa",52.4784712780,16.8687966719,B
849,"KRPOL02","Krosno/Polna",52.2300054438,16.8271065553,C
4545,"KXDRU03","Koninko/Drukarska",52.3196882600,17.0256996800,B
2900,"SSZP03","Szwajcarska Szpital",52.3905844487,16.9943687788,A
886,"PUKOS01","Puszczykowo/Kościelna",52.2856426400,16.8553204000,C
2490,"JSCEH01","Jasin/Centrum Handlowe ETC",52.4053580000,17.0960320000,B
2223,"GWOSP02","Gowarzewo/OSP",52.3645166500,17.1238394000,B
834,"HEWI01","Hetmańska Wiadukt",52.3832121000,16.9288388300,A
2294,"KXTAN01","Tanibórz/Zachód",52.3453565400,17.1136235800,B
1769,"RKAP71","Rondo Kaponiera",52.4084075000,16.9124949600,A
465,"UMUL02","Umultowska",52.4427139100,16.9290799200,A
3832,"MOGI41","Mogileńska",52.4097737200,16.9925831100,A
1772,"KOWI03","Kowalewicka Wiadukt",52.3624975300,16.8525441700,A
4510,"KKKRO01","Krosinko/Wiejska",52.2338088800,16.8148953900,C
2264,"KYORL02","Kliny/Orla",52.4783680900,17.0421019700,C
1977,"BTZAK02","Batorowo/Zakrzewska",52.4241047600,16.7197069900,C
2728,"KKNZ02","Koszalińska",52.4689674800,16.8212195500,A
1400,"FORT02","Forteczna",52.3677415500,16.9386690700,A
1130,"GRLA02","Grochowe Łąki",52.4129500000,16.9388200000,A
1435,"LIBE02","Libelta",52.4131215800,16.9202398300,A
2240,"KLSZK01","Kleszczewo/Szkoła II",52.3360707600,17.1658086900,B
874,"PULAS01","Puszczykowo/Nadwarciańska Las",52.2567871100,16.8723839300,C
3833,"WTWIT01","Witkowice/Gorgoszewo Skrzyżowanie ",52.4818740000,16.5255420000,C
10,"SOLA42","Sołacz",52.4230151800,16.9036213400,A
654,"EDWA02","Edwardowo",52.4093054100,16.8474360100,A
2382,"SDCZW02","Swarzędz/Os. Czwartaków",52.4166860000,17.0829700000,B
910,"LUTAR03","Luboń/Targowa",52.3396970107,16.8770904225,B
1685,"GORC42","Górczyn PKM",52.3810061700,16.8812332000,A
2188,"OWPKM01","Owińska/PKM",52.5119126300,16.9871035600,C
268,"GOPKM02","Golęczewo/PKM",52.5349678600,16.8268641000,C
2143,"TULES02","Tulce/Leśna",52.3440963600,17.0730848500,B
2049,"LUOSK02","Luboń/Ośrodek Kultury",52.3266700000,16.8784900000,B
4325,"CEZDR01","Czerwonak/Zdroje",52.4708393900,16.9994760100,B
2738,"GDSPE01","Gądki/Spedycyjna",52.3098570600,17.0537812300,B
693,"DOOSR02","Dopiewo/Ośrodek Zdrowia",52.3591720100,16.6837441500,C
2605,"KDNIE01","Kórnik/Pl. Niepodległości",52.2478430300,17.0882067500,C
2118,"SCSAR02","Szczytniki/Sarnia",52.2995050000,17.0112800000,B
2014,"CYLIP01","Chyby/Lipowa",52.4607333976,16.7620994885,B
2349,"MACEN02","Markowice/Centrum",52.3032131300,17.2239257500,B
4483,"ZLKA01","Złotnicka",52.4745231500,16.8069329700,A
297,"ZLZLO01","Złotniki/Złotnicka",52.4868397800,16.8534343900,B
2070,"JNPAL01","Jankowice/Pałac",52.4408779500,16.6172356000,C
664,"ZLDZ01","Złotowska Działki",52.4014307700,16.8100223300,A
2469,"SDGER01","Swarzędz/Orla/Geremka",52.3967790000,17.0571480000,B
318,"MOCM02","Morasko Cmentarz",52.4844634100,16.9100089000,A
1803,"WABUK01","Walerianowo/Bukowa",52.3149714820,16.7704375119,C
4364,"DWDWO01","Dworzyska/",52.2250944128,17.0109710376,C
3179,"ZROWO01","Zborowo/",52.3722760000,16.6315260000,C
4505,"KRPOS02","Krosno/Piaskowa/Nektarowa",52.2265686836,16.8257783746,C
1944,"WICH03","Wichrowa",52.4324567508,16.8077446321,A
541,"GOLE02","Golęcin",52.4303575800,16.8914781200,A
823,"OSDE01","Os. Dębina",52.3604115200,16.9044811600,A
2370,"PTCED01","Potasze/Cedrowa",52.5221028900,17.0163732400,C
4413,"WISLO02","Wiry/Słoneczna",52.3187624234,16.8710250639,B
233,"RSTA41","Rondo Starołęka",52.3810631200,16.9433080300,A
4400,"LUPOP04","Luboń/Poprzeczna",52.3392188743,16.8641480394,B
330,"SLBOR02","Suchy Las/Borówkowa",52.4743723400,16.8626849100,B
914,"LUZER02","Luboń/Żeromskiego ",52.3401570994,16.8816357520,B
3153,"WIAT02","Wiatraczna",52.3904760000,16.9667770000,A
1470,"INFL02","Inflancka",52.3855053400,16.9630183400,A
3304,"LKKOS01","Lusówko/Kościół ",52.4251660000,16.6448330000,C
3897,"WLOD41","Włodarska",52.4363186361,16.9470855457,A
1915,"SOKAS02","Sobota/Kasztanowa",52.5212223000,16.8028219700,B
1919,"ZOLIP01","Złotkowo/Lipowa",52.5080628500,16.8348496000,B
548,"HEZJ01","Hezjoda",52.4453060500,16.8744765100,A
194,"STMA41","Starołęka Mała",52.3765038800,16.9402608900,A
493,"POLA02","Połabska",52.4352475700,16.9312698300,A
2002,"SALIP02","Sady/Lipowa",52.4435741600,16.7184906900,C
2168,"BOFAU02","Bolechowo-Os./Fabryka Autobusów",52.5460981400,16.9729352500,C
3169,"KORN78","Kórnicka",52.3997000000,16.9515900000,A
3526,"WYSKO02","Wysogotowo/Skórzewska ",52.4023791700,16.7961648100,B
661,"LAWI01","Ławica",52.4095376500,16.8229507000,A
2633,"JWDOL02","Jeziory Wielkie/Doliwiec Leśny",52.1746370500,17.1401624000,D
1788,"COJES01","Chomęcice/Jesionowa",52.3307600000,16.7579400000,C
4294,"KRGLO02","Krosno/Główna",52.2243527366,16.8332604592,C
212,"OSLE42","Os. Lecha",52.3900634300,16.9778299400,A
2612,"KDBOS02","Kórnik/Bnin Osiedle",52.2228421700,17.0869526200,C
1739,"PLRYN02","Plewiska/Rynek",52.3694412800,16.8137228500,B
4210,"PLZAK02","Plewiska/Zakładowa",52.3691100000,16.8305100000,B
1736,"PLZCH02","Plewiska/Zachodnia",52.3693986600,16.8210504700,B
593,"KRZY04","Krzyżowniki",52.4416695900,16.8073361700,A
2356,"SIJED02","Sierosław/Zakręt",52.4133490000,16.6626280000,C
925,"LUOKR02","Luboń/Okrzei",52.3462911580,16.8863581723,B
336,"SLWIA01","Suchy Las/Wiadukt",52.4694683081,16.8825359634,B
943,"WINOW01","Wiry/Nowa",52.3175890715,16.8703167009,B
2203,"CEPKM02","Czerwonak/PKM",52.4681460800,16.9803936900,B
2673,"XLSKR01","Kromolice/Skrzyżowanie",52.2661476575,17.1732894774,C
2142,"KAPOL02","Kamionki/Polna",52.2860552600,16.9886908500,B
976,"LUZAB01","Luboń/Żabikowo",52.3451270000,16.8543960000,B
1328,"PASY01","Park Sypniewskiego",52.3115526900,16.9737851900,A
2384,"SDCYB01","Swarzędz/Cybińska",52.4168250000,17.0885780000,B
4009,"TLLZA01","Trzcielin/Leśne Zacisze",52.3278593600,16.6722997200,C
3820,"MWSTO01","Miękowo/Stokrotkowa",52.4902416133,16.9895430556,C
2166,"BOWOJ02","Bolechowo-Os./Wojska Polskiego",52.5414489600,16.9725434600,C
2634,"LKLKK02","Łękno/",52.1635325700,17.1545223800,D
172,"AWF41","AWF",52.3992400000,16.9343000000,A
3836,"BYTSK06","Bytyń/Szkolna",52.4873150000,16.5028590000,C
2470,"SDGER02","Swarzędz/Orla/Geremka",52.3975530000,17.0594230000,B
225,"POKA42","Polanka",52.3969400000,16.9622600000,A
403,"KURP02","Kurpińskiego",52.4505247900,16.9195517600,A
1406,"OBOD02","Obodrzycka",52.3716606900,16.9580660400,A
2684,"RDOSP02","Radzewo/Strażnica",52.2092632681,17.0210209383,C
4525,"LUKOS01","Luboń/Kurowskiego",52.3308280912,16.8772084830,B
2165,"TUKRA02","Tulce/Krańcowa",52.3490441300,17.1013903300,B
254,"ZIWSP01","Zielątkowo/Wspólna",52.5605640700,16.8126771500,C
2739,"GDSPE02","Gądki/Spedycyjna",52.3103302600,17.0524906900,B
779,"NIES02","Niestachowska",52.4214491900,16.8943141900,A
3829,"FRWO04","Franowo",52.3815600000,17.0000700000,A
2445,"SEPET01","Siekierki Wielkie/Kościół",52.3809290000,17.1629720000,C
1888,"RTJOD01","Rostworowo/Jodłowa",52.5248661000,16.7502724200,B
369,"OSMA01","Os. Marysieńki",52.4604586800,16.9039205700,A
153,"BAKA42","Baraniaka",52.4037693100,16.9543871300,A
2698,"DCSKR01","Dębiec/Skrzyżowanie",52.2383610878,17.1575874299,C
786,"UP02","Uniwersytet Przyrodniczy",52.4262198100,16.9039978500,A
3003,"MOCZA02","Mosina/Czarnokurz",52.2576074452,16.8484017193,C
2538,"GAAKA02","Garby Wielkie/Akacjowa",52.3754400000,17.0713100000,C
1906,"RKTOP01","Rokietnica/Topolowa",52.5147635200,16.7652208100,B
2292,"KXZDB02","Komorniki gm.Kleszczewo/Zadęby",52.3419896800,17.1120038000,B
3184,"WKGRO02","Więckowice/Gromadzka",52.3936620000,16.6383680000,C
1182,"JAASF02","Janikowo/Asfaltowa",52.4404412077,17.0272191149,B
75,"GROC41","Grochowska",52.3989629500,16.8758472200,A
2186,"OWLIP02","Owińska/Lipowa",52.5174170200,16.9852050500,C
3133,"JAII02","Jasielska II",52.4440080000,16.8937570000,A
1259,"CHAR02","Chartowo",52.3964660400,16.9821881100,A
2843,"PLPLD02","Plewiska/Południowa",52.3741747100,16.8203774300,B
1072,"SCIE04","Ściegiennego",52.3898548100,16.8749956700,A
2458,"SDDDW01","Swarzędz/Działkowa II",52.4093760000,17.0570010000,B
1373,"RAKA01","Radomska",52.3543120600,16.9481122600,A
2693,"CNLAW01","Czmoniec/Lawendowa",52.1870901849,17.0089787665,C
975,"LUZAB02","Luboń/Żabikowo",52.3450460000,16.8542620000,B
1816,"PWPAW02","Pawłowice/Pawłowicka",52.4878779600,16.7987427900,B
1625,"GLHE01","Głogowska/Hetmańska",52.3905333300,16.8934472500,A
3595,"LUPKM04","Luboń/PKM",52.3445502543,16.8916118649,B
1566,"TARC01","Tarczowa",52.3776350000,16.8953637300,A
2858,"GWNOW02","Gowarzewo/Nowa",52.3618894800,17.1324582700,B
507,"TROJ02","Trójpole",52.4366036600,16.9118021400,A
965,"LUSTU01","Luboń/Studzienna",52.3428724274,16.8442991166,B
1469,"OSWI02","Os. Oświecenia",52.3894777000,16.9585817900,A
983,"LUOLU03","Luboń/Os. Lubonianka",52.3486272888,16.8813701159,B
4057,"PLSTS02","Plewiska/Szkoła Nr 2",52.3727931331,16.8078774502,B
582,"ADMI01","Admiralska",52.4751780000,16.7768486100,A
1217,"SWIA01","Światopełka",52.4088075100,17.0247293100,A
1670,"BAKA03","Baraniaka",52.4032123900,16.9542642700,A
139,"ZAWA42","Zawady",52.4136466034,16.9581832333,A
2686,"RDPOM01","Radzewo/Pomorska",52.2031283137,17.0308937482,C
4072,"GRZIE02","Gruszczyn/Zielińska",52.4276851898,17.0649984772,B
2130,"BRDEB02","Borówiec/Dębowa",52.2906560000,17.0449730000,B
4312,"ZBZBI02","Żabinko/I",52.1983229128,16.8769280893,C
935,"LUZSK01","Luboń/Zespół Szkół",52.3487445431,16.8969688604,B
772,"OGNI01","Ognik",52.4072920000,16.8679730000,A
444,"BIPRK02","Biedrusko/Park",52.5451933400,16.9467181900,B
1879,"NAPAR02","Napachanie/Park",52.4866430000,16.7285900000,B
2457,"SDDJE01","Swarzędz/Działkowa I",52.4077530000,17.0483610000,B
4399,"KARP02","Karpia",52.4437263900,16.9571944800,A
995,"LANG02","Lange",52.3560442600,16.8335880300,A
3063,"LIDPS01","Lisówki/DPS",52.3324740000,16.6469710000,C
1762,"PLSKO02","Plewiska/Szkolna",52.3572488300,16.8070922200,B
4521,"KJPET01","Krajkowo/Pętla",52.2086299049,16.9493877256,C
2956,"KOKLB01","Komorniki/Kolumba",52.3477701100,16.7964773100,B
3000,"MOJAS02","Mosina/Śremska/Jasna",52.2287573880,16.8519730496,C
1735,"PLPOD01","Plewiska/Podgórna",52.3661878100,16.8249950100,B
2555,"MGNRY01","M. Goślina/Nowy Rynek",52.5673982400,16.9954782300,C
1297,"BRPOD01","Borówiec/Pod Borem",52.2805952400,17.0269315300,B
1187,"KZZDR01","Koziegłowy/Zakłady Drobiarskie",52.4412425800,16.9981860100,B
436,"IMBI01","Imbirowa",52.4999651700,16.9400833200,A
2652,"KDSZK01","Kórnik/Szkoła nr 1",52.2522737000,17.0911085600,C
3841,"KLWEZ01","Kleszczewo/Węzeł",52.3347800777,17.1675045125,B
2837,"GALC02","Gałczyńskiego",52.4065310526,16.8507924445,A
1658,"STOI03","Stoińskiego",52.4509892700,16.9263428300,A
1229,"KOBY02","Kobylepole",52.3909074600,17.0175220300,A
1573,"KOLE02","Kolejowa",52.3871161600,16.9022027100,A
3100,"KNSEZ02","Konarzewo/Sezamkowa",52.3374416047,16.7044416884,C
2346,"SDKOS01","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
1575,"TECZ01","Tęczowa",52.3932748800,16.8789906500,A
2727,"BUDZ44","Budziszyńska",52.3882600000,16.8477980000,A
571,"PSAR01","Psarskie",52.4736903600,16.8033006500,A
1910,"BYPAW01","Bytkowo/Pawłowicka",52.5171383200,16.7752571300,B
3733,"SDWWN01","Swarzędz/Warzywna",52.3953870600,17.0769963800,B
105,"TRAU44","Traugutta",52.3853237900,16.9138239700,A
2405,"SDRAC04","Swarzędz/Os. Raczyńskiego",52.3991740000,17.0633550000,B
2493,"JSRDW02","Jasin/Rabowicka I",52.4002010000,17.0943020000,B
1993,"SIDZI01","Sierosław/Działki",52.4016946000,16.6657545600,C
1936,"PMKRA02","Przeźmierowo/Krańcowa",52.4210581653,16.7876891035,B
2086,"TPOKR01","Tarnowo Pdg/Okrężna",52.4693106700,16.6515268200,C
878,"PUPPM02","Puszczykowo/Puszczykówko PKM",52.2721533000,16.8620024000,C
489,"ROSO04","Rondo Solidarności",52.4341511600,16.9403435800,A
764,"MARC01","Marcelińska",52.4043790100,16.8745328200,A
2500,"RABUK01","Rabowice/Bukowa",52.3906840000,17.1190960000,C
532,"LUTY01","Lutycka",52.4385654600,16.8943024500,A
1078,"CZNZ02","Częstochowska",52.3841299200,16.8825392400,A
2676,"CLWIE01","Czołowo/Wieś",52.2405853772,17.0411207396,C
2328,"WZKOS02","Wierzenica/Kościół",52.4626790000,17.0697680000,C
670,"SKOSM02","Skórzewo/Os. Makowe",52.3886160000,16.7829470000,B
1538,"KRSZ02","Krzesiny Szkoła",52.3413112800,16.9919595400,A
23,"ALSO42","Aleje Solidarności",52.4359820600,16.9199740600,A
1630,"KOJEZ03","Komorniki/Jeziorna",52.3295200000,16.8031500000,B
4090,"LEZI01","Leśniczówka Zieliniec",52.4214700000,17.0642790000,A
1675,"ROLN03","Rolna",52.3843438100,16.9170321200,A
875,"PUNIW02","Puszczykowo/Niwka Szpital",52.2641841800,16.8701902600,C
4084,"ZIEB02","Ziębicka",52.3837986376,16.8447270860,A
1457,"OSSL01","Os. Słowiańskie",52.4251895000,16.9173173100,A
2559,"MGCME01","M. Goślina/Cmentarz",52.5710909200,17.0079356000,C
2221,"GWCZE01","Gowarzewo/Czereśniowa",52.3597796300,17.1316287700,B
1957,"SWKLA02","Swadzim/Kładka",52.4411957800,16.7470674700,B
4214,"WOLC01","Wołczyńska",52.3739000000,16.8325500000,A
2737,"RBSKO04","Robakowo/Szkolna Rondo",52.3099004400,17.0669290300,B
4006,"OLOK41","Os. Łokietka",52.4482262351,16.9450932746,A
2826,"LUPOL01","Luboń/Polna",52.3217137172,16.8736666678,B
4212,"PLJAR02","Plewiska/Jarzębinowa",52.3717300000,16.8321700000,B
2428,"SBCHM01","Sarbinowo/I (Chmielna)",52.4193950000,17.1555470000,C
1548,"CHRZ01","Chrzanowska",52.3473471800,17.0053267100,A
389,"OPIE02","Opieńskiego",52.4599520000,16.9217130000,A
2491,"JSRJE02","Swarzędz/Rabowicka",52.4014190000,17.0855180000,B
2369,"PTKOG02","Potasze/Klub Kogucik",52.5201399900,17.0046766400,C
3903,"KNEKS01","Konarzewo/S5",52.3338590000,16.7288910000,C
252,"CHNAT02","Chludowo/Nad Torem",52.5604177800,16.8196280500,C
1067,"JUGO02","Jugosłowiańska",52.3911399600,16.8662390600,A
2671,"TBSKR01","Trzebisławki/Skrzyżowanie",52.2622076158,17.1663681801,C
1818,"KICZY02","Kiekrz/Czysta",52.4834942500,16.7934179500,B
349,"MORS01","Morszyńska",52.4579201500,16.8727657600,A
4077,"KAMI02","Kamiennogórska",52.3916567457,16.8440482381,A
1728,"TWAR01","Twardogórska",52.3798730000,16.8284150000,A
4402,"LUKOM02","Luboń/Komornicka",52.3400127584,16.8603405881,B
2708,"SUSUW01","Słupia Wielka/",52.2173604728,17.2182557730,C
3513,"OKEI02","Okrzei",52.3611998000,16.8857784000,A
1098,"KONZ02","Konopnickiej",52.4033702600,16.8997856100,A
210,"OCZ72","Os. Czecha",52.3861128400,16.9756493300,A
87,"MODW72","Most Dworcowy",52.4041360000,16.9112290000,A
1351,"STRZ02","Strzeleckiego",52.3356666600,16.9244965400,A
1730,"PLWOL02","Plewiska/Wołczyńska",52.3758730300,16.8227527000,B
1047,"SWIE03","Świerczewo",52.3563551700,16.8843606300,A
2828,"LUKWI01","Luboń/Kwiatowa",52.3220025182,16.8793630873,B
2386,"GTCME02","Gortatowo/Cmentarz",52.4206920000,17.0957450000,B
927,"LUJPA02","Luboń/Jana Pawła II",52.3456056290,16.8828606298,B
2093,"KHKRE01","Kokoszczyn/Kręta",52.4916065700,16.6530657800,C
1545,"SWKI02","Świątniczki",52.3359999800,17.0108321500,A
557,"ZOWY02","Żołnierzy Wyklętych",52.4406722100,16.8677999100,A
1844,"RKPKM02","Rokietnica/Węzeł Przesiadkowy",52.5107780000,16.7548410000,B
226,"HCP42","HCP",52.3815242000,16.9113663400,A
1609,"DZIA02","Dziadoszańska",52.3776499100,16.9710129600,A
3152,"BRKA01","Brneńska",52.3932420000,16.9638320000,A
3337,"LUNIE01","Luboń/Niepodległości",52.3489700312,16.8913019560,B
1600,"NIED02","Niedziałkowskiego",52.3985267800,16.9186741700,A
1532,"RYMA01","Rymanowska",52.3453880500,16.9843959600,A
602,"LUPO01","Łupowska",52.4353853900,16.8300010700,A
3825,"KBSWI01","Kobylniki/Tarnowska",52.4709570000,16.7236310000,B
1553,"PLON01","Plonowa",52.3549389300,17.0102529700,A
4300,"KRLES01","Krosno/Leśna",52.2265053723,16.8357102147,C
2224,"GWOSP01","Gowarzewo/OSP",52.3643877000,17.1246002300,B
680,"DKLAS02","Dąbrówka/Las",52.3867620000,16.7459320000,C
1604,"KART01","Kartuska",52.4539337000,16.8798292600,A
1498,"PK02","Piaśnicka/Kurlandzka",52.3845809800,16.9868047300,A
38,"PASI42","Pasieka",52.4263859700,16.9318731300,A
1608,"DZIA01","Dziadoszańska",52.3771225000,16.9692176000,A
1163,"SMNA02","Smolna",52.4230283300,16.9641699300,A
1571,"DMOW02","Dmowskiego",52.3874134900,16.8973474700,A
3592,"LUWSC01","Luboń/Wschodnia ",52.3431159868,16.8820784789,B
1513,"LOPA02","Łopawska",52.3692128700,16.9933133300,A
2107,"PRNA01","Przyjemna",52.3505483600,17.0408873000,A
1160,"CHEM01","Chemiczna",52.4277950000,16.9656020000,A
1654,"LOMZ02","Łomżyńska",52.4098753300,16.9851653500,A
343,"SZSZ02","Szarych Szeregów",52.4591456900,16.8803907400,A
2280,"DEKAS02","Dębogóra/Kasztanowa",52.4913690400,17.0965076600,C
378,"SOK02","Os. Sobieskiego Komisariat",52.4661330000,16.9102135000,A
2012,"CYJOD01","Chyby/Jodłowa",52.4569720000,16.7657780000,B
590,"SLUP02","Słupska",52.4486133400,16.8041124700,A
2868,"LUBUC02","Luboń/Poznańska",52.3395165825,16.8701838828,B
1499,"PK01","Piaśnicka/Kurlandzka",52.3843560800,16.9867470100,A
303,"SLKOS03","Suchy Las/Kościół",52.4736033600,16.8782179000,B
3713,"DHOKE01","Dachowa/Okrężna",52.3038408100,17.0980993300,B
220,"SZWA41","Szwajcarska",52.3824818500,16.9982370300,A
1205,"CZEA01","Czerwonacka",52.4352924338,16.9803048209,A
1598,"BERG02","Bergera",52.3946092400,16.9168133500,A
464,"UMUL05","Umultowska",52.4424170000,16.9294600000,A
4240,"SZKA01","Szczawnicka",52.4410500000,16.8866840000,A
1785,"COSRD01","Chomęcice/Środkowa",52.3315831300,16.7464038700,C
1999,"LWSZK01","Lusowo/Szkoła",52.4334365700,16.7019049900,C
3800,"MWOGR01","Miękowo/Ogrodowa",52.4967773301,16.9839942117,C
3940,"GWSNI01","Gowarzewo/Śnieżna",52.3515675715,17.1073969568,B
711,"MALW01","Malwowa",52.3931377300,16.8080027600,A
409,"WOKI02","Wojciechowskiego",52.4506105500,16.9151571400,A
4513,"SFSII02","Świątniki/Śremska/Wierzbowa",52.2265325057,16.9593933535,C
919,"LURAT01","Luboń/Ratajskiego",52.3384430192,16.8916413800,B
54,"LUSZ41","Lutycka Szpital",52.4396789800,16.9101567100,A
1871,"MRLES02","Mrowino/Leszka",52.5136340000,16.7260990000,B
2535,"ZATRA02","Zalasewo/Transportowa",52.3821030000,17.0672440000,B
4517,"RZRII01","Radzewice/Długa",52.2147007717,16.9847320899,C
2473,"SDPLD02","Swarzędz/Południowa",52.4017700000,17.0808320000,B
1316,"BBJDW02","Babki/Jednostka Wojskowa",52.3116340400,16.9377460700,B
1088,"SSKA01","Szymborska",52.3927756900,16.8897563700,A
2765,"GLSTW01","Głuchowo/Stawna",52.3460476160,16.7705408148,C
2697,"DCSKR02","Dębiec/Skrzyżowanie",52.2381892884,17.1584286110,C
586,"REKR02","Rekreacyjna",52.4646400000,16.8003498300,A
